DN;area_km2
15;0.9405
15;1.881
15;3.7618
15;0.9404
15;3.7619
15;0.9404
15;1.8809
15;0.9404
15;1.8808
15;1.8808
15;0.9404
15;6.5827
15;0.9404
15;3.7614
15;0.9404
15;15.9872
15;2.8208
15;0.9403
15;2.821
15;1.8806
15;0.9403
15;3.7611
15;0.9403
15;1.8806
15;0.9403
15;2.8208
15;0.9403
15;0.9403
15;1.8806
15;2.8206
15;0.9402
15;7.5213
15;0.9402
15;1.8803
15;3.7605
15;0.9402
15;0.9401
15;0.9401
15;3.7604
15;0.9401
15;10.3422
15;1.8801
15;1.8802
15;4.7003
15;0.9401
15;0.9401
15;0.94
15;0.94
15;1.8801
15;0.94
15;6.5801
15;0.94
15;6.5799
15;0.94
15;0.94
15;0.94
15;0.9399
15;1.8798
15;0.9399
15;0.9399
15;1.8798
15;0.9399
15;0.9399
15;13.1579
15;1.8797
15;0.9398
15;0.9398
15;0.9398
15;1.8796
15;0.9398
15;1.8796
15;1.8796
15;1.8796
15;0.9397
15;0.9397
15;0.9397
15;2.8192
15;0.9397
15;0.9397
15;0.9397
15;0.9397
15;0.9396
15;0.9396
15;0.9396
15;0.9396
15;2.8188
15;2.8189
15;0.9396
15;0.9396
15;0.9395
15;0.9395
15;0.9395
15;0.9395
15;0.9395
15;0.9395
15;0.9395
15;0.9394
15;0.9394
15;0.9394
15;0.9394
15;3.7575
15;0.9394
15;0.9394
15;0.9394
15;0.9394
15;5.636
15;0.9393
15;1.8786
15;0.9393
15;3.7573
15;0.9393
15;0.9393
15;2.818
15;0.9393
15;1.8785
15;0.9393
15;0.9393
15;0.9393
15;0.9393
15;0.9392
15;0.9392
15;16.9061
15;10.331
15;3.7567
15;0.9392
15;0.9391
15;2.8175
15;0.9391
15;2.8173
15;0.9391
15;0.9391
15;1.8782
15;0.9391
15;0.9391
15;0.9391
15;1.8782
15;0.9391
15;0.939
15;0.939
15;1.8781
15;1.8781
15;0.939
15;1.878
15;0.939
15;0.939
15;0.939
15;0.9389
15;0.9389
15;0.9389
15;2.8167
15;1.8778
15;2.8167
15;0.9389
15;0.9389
15;1.8777
15;1.8777
15;16.9012
15;0.9389
15;3.7557
15;0.9389
15;1.8777
15;0.9388
15;0.9388
15;0.9388
15;0.9388
15;0.9388
15;0.9388
15;37.5596
15;2.8165
15;4.6939
15;8.4492
15;0.9388
15;1.8776
15;0.9388
15;0.9388
15;4.694
15;0.9387
15;0.9387
15;2.8162
15;0.9387
15;0.9387
15;0.9387
15;4.6937
15;0.9387
15;31.9174
15;10.3256
15;0.9387
15;1.8774
15;0.9387
15;1.8773
15;0.9387
15;0.9387
15;1.8773
15;1.8774
15;0.9387
15;0.9387
15;0.9387
15;5.632
15;2.8159
15;0.9386
15;2.8159
15;0.9386
15;0.9386
15;1.8771
15;0.9386
15;0.9386
15;0.9386
15;0.9386
15;0.9386
15;2.8158
15;8.4467
15;0.9386
15;0.9386
15;0.9386
15;0.9385
15;0.9385
15;2.8155
15;0.9385
15;0.9385
15;0.9385
15;2.8154
15;0.9385
15;1.8771
15;0.9385
15;0.9385
15;0.9385
15;0.9385
15;2.8155
15;1.877
15;0.9385
15;0.9385
15;2.8153
15;0.9385
15;0.9385
15;0.9385
15;0.9385
15;0.9385
15;0.9384
15;1.8769
15;1.8769
15;0.9384
15;0.9384
15;2.8153
15;0.9384
15;6.5693
15;18.7694
15;4.6916
15;0.9384
15;0.9384
15;0.9384
15;0.9384
15;0.9384
15;0.9383
15;0.9383
15;4.6916
15;6.5682
15;0.9383
15;1.8767
15;1.8767
15;0.9383
15;0.9383
15;0.9383
15;0.9383
15;18.766
15;0.9383
15;0.9383
15;0.9383
15;0.9383
15;0.9383
15;5.6294
15;3.7528
15;0.9382
15;0.9382
15;0.9382
15;0.9382
15;0.9382
15;0.9382
15;0.9382
15;0.9382
15;0.9382
15;0.9382
15;0.9382
15;0.9382
15;0.9381
15;0.9381
15;0.9381
15;0.9381
15;0.9381
15;5.6284
15;0.9381
15;0.9381
15;0.9381
15;0.9381
15;1.8763
15;0.9381
15;1.8761
15;0.9381
15;1.8761
15;0.9381
15;2.8142
15;0.9381
15;0.938
15;1.876
15;0.938
15;16.883
15;1.876
15;7.5043
15;18.7589
15;0.938
15;0.938
15;0.938
15;0.938
15;0.938
15;0.938
15;0.938
15;0.938
15;0.938
15;0.938
15;0.9379
15;0.9379
15;1.8758
15;1.8758
15;0.9379
15;1.8758
15;0.9379
15;4.6896
15;0.9379
15;0.9379
15;0.9379
15;0.9379
15;2.8135
15;0.9378
15;0.9378
15;2.8133
15;0.9378
15;1.8755
15;0.9378
15;0.9378
15;0.9377
15;1.8754
15;50.6509
15;0.9377
15;0.9377
15;16.8785
15;1.8753
15;0.9377
15;1.8753
15;3.7506
15;0.9377
15;0.9377
15;0.9376
15;0.9376
15;0.9376
15;2.8128
15;1.8752
15;1.8752
15;4.6876
15;0.9376
15;0.9376
15;0.9376
15;1.8751
15;3.7502
15;0.9376
15;0.9376
15;2.8128
15;0.9376
15;1.875
15;0.9375
15;0.9375
15;7.4999
15;0.9375
15;24.375
15;0.9375
15;0.9375
15;0.9375
15;0.9375
15;0.9375
15;1.8748
15;0.9374
15;0.9374
15;0.9374
15;2.8121
15;0.9374
15;0.9374
15;4.6868
15;0.9373
15;1.8746
15;5.6238
15;0.9373
15;1.8745
15;0.9373
15;1.8745
15;0.9372
15;0.9372
15;0.9372
15;11.2467
15;0.9372
15;6.5599
15;0.9371
15;0.9371
15;0.9371
15;0.9371
15;24.3674
15;0.9371
15;0.9371
15;0.9371
15;0.9371
15;0.9371
15;2.8112
15;0.937
15;0.937
15;0.937
15;0.937
15;0.937
15;0.937
15;4.6845
15;2.8108
15;0.937
15;0.937
15;0.937
15;0.9369
15;0.9369
15;0.9369
15;0.9369
15;0.9369
15;3.7474
15;0.9369
15;4.6841
15;0.9368
15;0.9368
15;0.9368
15;0.9368
15;1.8735
15;1.8734
15;0.9367
15;0.9367
15;3.7469
15;3.7468
15;0.9367
15;3.7469
15;4.6833
15;2.81
15;7.4932
15;0.9366
15;1.8733
15;0.9366
15;0.9366
15;0.9366
15;3.7464
15;1.8731
15;0.9366
15;1.8731
15;0.9366
15;5.6195
15;28.0959
15;1.873
15;0.9365
15;2.8096
15;0.9365
15;1.8731
15;0.9365
15;0.9365
15;1.873
15;0.9365
15;0.9364
15;2.8094
15;1.8729
15;5.6185
15;1.8728
15;0.9364
15;0.9364
15;0.9364
15;1.8728
15;1.8727
15;1.8727
15;1.8727
15;0.9363
15;0.9363
15;0.9363
15;1.8726
15;0.9363
15;0.9363
15;0.9363
15;0.9363
15;6.5538
15;16.8519
15;0.9362
15;0.9362
15;0.9362
15;2.8086
15;0.9362
15;3.7448
15;0.9362
15;2.8085
15;0.9362
15;0.9362
15;0.9361
15;1.8723
15;0.9361
15;0.9361
15;0.9361
15;3.7444
15;3.7443
15;1.872
15;0.936
15;0.936
15;0.936
15;0.936
15;0.936
15;0.936
15;1.872
15;4.6798
15;29.0143
15;1.8719
15;3.7436
15;2.8078
15;0.9359
15;4.6796
15;0.9359
15;0.9359
15;3.7436
15;0.9359
15;0.9359
15;0.9359
15;1.8717
15;0.9359
15;0.9359
15;0.9359
15;0.9358
15;3.7433
15;0.9358
15;0.9358
15;0.9358
15;1.8716
15;0.9358
15;4.6787
15;1.8715
15;1.8715
15;0.9358
15;0.9358
15;0.9358
15;0.9357
15;0.9357
15;1.8714
15;0.9357
15;4.6788
15;0.9357
15;0.9357
15;0.9357
15;10.292
15;2.8071
15;0.9357
15;8.4209
15;0.9356
15;0.9356
15;0.9356
15;0.9356
15;0.9356
15;0.9355
15;0.9355
15;0.9355
15;0.9355
15;0.9355
15;1.8709
15;0.9354
15;1.8708
15;0.9354
15;1.8708
15;0.9354
15;0.9354
15;0.9354
15;4.6765
15;2.8059
15;3.7411
15;0.9353
15;0.9353
15;0.9353
15;0.9353
15;1.8705
15;3.7412
15;10.2882
15;0.9353
15;1.8705
15;1.8704
15;2.8056
15;1.8704
15;0.9352
15;2.8056
15;0.9352
15;1.8704
15;0.9352
15;0.9351
15;0.9351
15;2.8054
15;4.6758
15;2.8054
15;1.8702
15;1.8702
15;3.7404
15;0.9351
15;1.8702
15;0.9351
15;0.9351
15;0.9351
15;0.9351
15;1.8701
15;0.9351
15;0.9351
15;0.935
15;0.935
15;0.935
15;3.7403
15;1.87
15;0.935
15;10.2846
15;0.935
15;0.935
15;0.935
15;0.935
15;4.6747
15;0.9349
15;0.9349
15;3.7395
15;0.9348
15;0.9348
15;0.9348
15;0.9348
15;0.9348
15;0.9348
15;2.8044
15;0.9348
15;1.8695
15;0.9347
15;0.9347
15;0.9347
15;0.9347
15;6.5431
15;4.6738
15;2.8041
15;0.9347
15;0.9347
15;0.9347
15;13.085
15;1.8693
15;0.9346
15;0.9346
15;0.9346
15;0.9346
15;0.9346
15;71.9841
15;1.8692
15;12.1498
15;0.9346
15;2.8037
15;0.9346
15;0.9346
15;0.9345
15;0.9345
15;0.9345
15;0.9345
15;0.9345
15;0.9345
15;0.9345
15;1.8689
15;0.9344
15;0.9344
15;1.8688
15;1.8687
15;0.9344
15;0.9344
15;0.9343
15;0.9343
15;0.9343
15;0.9343
15;0.9343
15;10.2779
15;4.6716
15;0.9343
15;0.9343
15;0.9343
15;0.9343
15;0.9343
15;3.7369
15;3.7367
15;3.7369
15;0.9342
15;14.9464
15;0.9342
15;1.8683
15;3.7363
15;1.8682
15;0.9341
15;11.2085
15;0.9341
15;1.8682
15;2.8022
15;5.6043
15;0.9341
15;2.8023
15;4.6705
15;0.9341
15;1.8681
15;0.934
15;0.934
15;0.934
15;1.8679
15;6.5377
15;0.934
15;0.934
15;3.7357
15;0.934
15;3.7358
15;0.9339
15;0.9339
15;0.9339
15;2.8018
15;4.6698
15;0.9339
15;0.9339
15;0.9339
15;1.8678
15;0.9339
15;2.8017
15;0.9339
15;0.9339
15;4.6693
15;0.9338
15;2.8014
15;0.9338
15;0.9338
15;2.8014
15;14.0064
15;3.7354
15;0.9338
15;0.9338
15;2.8015
15;2.8012
15;0.9338
15;14.943
15;0.9338
15;0.9338
15;0.9338
15;2.8013
15;13.0723
15;0.9338
15;0.9338
15;0.9338
15;0.9337
15;1.8675
15;0.9337
15;0.9337
15;2.8012
15;1.8675
15;0.9337
15;2.801
15;0.9337
15;1.8674
15;0.9337
15;0.9337
15;1.8673
15;3.7345
15;0.9336
15;0.9336
15;0.9336
15;0.9336
15;0.9336
15;9.336
15;0.9336
15;0.9336
15;1.8671
15;3.7342
15;1.8672
15;0.9336
15;0.9336
15;0.9335
15;0.9335
15;0.9335
15;0.9335
15;0.9335
15;3.7341
15;1.867
15;0.9335
15;0.9335
15;0.9335
15;0.9335
15;0.9335
15;30.805
15;0.9334
15;3.7335
15;1.8668
15;0.9334
15;0.9334
15;13.0684
15;5.6002
15;5.6002
15;0.9334
15;0.9334
15;0.9333
15;0.9333
15;0.9333
15;0.9333
15;1.8665
15;12.1341
15;0.9333
15;0.9333
15;1.8664
15;0.9332
15;0.9332
15;0.9332
15;3.7327
15;0.9332
15;0.9331
15;0.9331
15;0.9331
15;81.2029
15;2.7992
15;1.8661
15;0.9331
15;0.9331
15;1.8661
15;0.933
15;0.933
15;0.9329
15;0.9329
15;1.8658
15;0.9329
15;0.9328
15;0.9328
15;1.8657
15;4.6641
15;6.53
15;0.9328
15;1.8655
15;0.9327
15;2.798
15;6.529
15;0.9327
15;0.9327
15;35.4504
15;0.9327
15;0.9326
15;1.8652
15;37.3082
15;28.9134
15;0.9326
15;0.9326
15;0.9326
15;0.9326
15;1.8651
15;0.9326
15;0.9325
15;0.9325
15;0.9325
15;0.9325
15;0.9325
15;9.325
15;0.9325
15;0.9325
15;0.9325
15;5.5944
15;0.9325
15;0.9324
15;0.9324
15;0.9324
15;0.9324
15;4.6617
15;0.9324
15;0.9324
15;1.8647
15;8.3909
15;0.9324
15;0.9324
15;0.9323
15;0.9323
15;0.9323
15;0.9323
15;1.8645
15;3.729
15;2.7967
15;0.9323
15;0.9323
15;1.8644
15;1.8644
15;0.9322
15;9.3221
15;0.9322
15;0.9322
15;0.9322
15;0.9322
15;0.9322
15;0.9321
15;1.8642
15;0.9321
15;1.8641
15;0.9321
15;0.9321
15;0.9321
15;0.9321
15;1.8641
15;3.7285
15;0.932
15;0.932
15;20.5089
15;0.932
15;0.932
15;0.932
15;2.796
15;0.932
15;0.932
15;0.932
15;0.932
15;4.6598
15;1.8639
15;1.8639
15;1.8638
15;2.7958
15;0.9319
15;0.9319
15;0.9319
15;1.8638
15;1.8636
15;0.9318
15;14.9091
15;1.8634
15;1.8634
15;0.9317
15;0.9317
15;0.9317
15;0.9317
15;0.9317
15;0.9317
15;1.8633
15;6.5213
15;1.8632
15;0.9316
15;0.9316
15;3.7261
15;8.3837
15;20.4984
15;1.8631
15;8.3833
15;0.9316
15;0.9315
15;7.4523
15;23.2912
15;0.9315
15;4.6575
15;4.6575
15;0.9315
15;0.9315
15;2.7942
15;0.9315
15;0.9315
15;1.8628
15;1.8628
15;2.7942
15;0.9314
15;0.9314
15;0.9313
15;1.8626
15;3.7251
15;2.7938
15;0.9313
15;1.8625
15;1.8625
15;0.9312
15;3.7248
15;0.9311
15;2.7932
15;2.7932
15;3.7239
15;0.931
15;1.8619
15;13.9665
15;0.931
15;1.8619
15;0.931
15;0.9309
15;0.9309
15;0.9309
15;24.2052
15;40.0349
15;0.9309
15;0.9309
15;3.7232
15;0.9308
15;1.8615
15;0.9308
15;1.8615
15;0.9307
15;0.9307
15;0.9307
15;0.9307
15;1.8612
15;0.9306
15;4.653
15;1.8608
15;1.8609
15;0.9303
15;0.9303
15;0.9302
15;0.93
15;0.9299
15;0.9298
15;0.9297
15;0.9297
15;0.9296
15;0.9294
15;0.9294
15;0.9294
15;0.9293
15;0.9292
15;0.929
15;0.9288
15;4.6432
15;20.4249
15;2.7851
15;0.9284
15;14.8511
15;0.928
19;0.9404
19;0.9403
19;0.9402
19;2.8204
19;0.9402
19;0.9402
19;0.9402
19;0.9401
19;3.7602
19;1.8801
19;3.7602
19;0.94
19;0.94
19;0.9399
19;0.9399
19;0.9399
19;0.9398
19;1.8796
19;0.9397
19;0.9397
19;0.9396
19;0.9396
19;0.9396
19;0.9395
19;0.9394
19;2.8183
19;0.9394
19;0.9394
19;0.9393
19;0.9393
19;0.9393
19;0.9393
19;39.4483
19;7.5131
19;0.9391
19;0.9388
19;1.8774
19;0.9387
19;0.9387
19;0.9386
19;61.9604
19;5.6316
19;0.9385
19;0.9385
19;0.9385
19;3.7519
19;0.9378
19;2.8133
19;35.6361
19;0.9377
19;0.9377
19;20.6258
19;5.6257
19;1.8752
19;0.9375
19;76.8778
19;1.8716
19;0.9355
19;1.8706
19;0.9352
19;0.9351
19;0.935
19;1.8699
19;0.9349
19;0.9349
19;0.9348
19;0.9347
19;0.9347
19;3.7385
19;1.8694
19;0.9346
19;0.9344
19;0.9333
21;0.9472
21;0.9471
21;0.9471
21;0.9471
21;2.841
21;0.947
21;0.947
21;0.947
21;0.947
21;5.6817
21;4.7347
21;0.9469
21;0.9469
21;0.9469
21;1.8937
21;0.9469
21;0.9469
21;0.9469
21;0.9469
21;10.4166
21;0.9468
21;0.9468
21;1.8936
21;0.9468
21;0.9468
21;0.9468
21;2.8402
21;10.4152
21;0.9468
21;0.9468
21;1.8936
21;1.8934
21;0.9467
21;9.4672
21;2.8402
21;1.8935
21;4.7339
21;3.7868
21;4.7337
21;1.8934
21;0.9467
21;0.9467
21;0.9467
21;0.9467
21;0.9467
21;1.8934
21;0.9466
21;0.9466
21;0.9466
21;1.8932
21;0.9466
21;0.9466
21;1.8932
21;0.9466
21;3.7865
21;0.9466
21;0.9466
21;0.9466
21;0.9466
21;0.9466
21;1.8931
21;1.8931
21;1.8931
21;2.8397
21;1.893
21;1.893
21;6.6263
21;1.8931
21;0.9465
21;0.9465
21;0.9465
21;3.7858
21;1.893
21;6.6252
21;0.9465
21;0.9465
21;3.7857
21;3.7857
21;1.8929
21;3.7857
21;8.5172
21;0.9465
21;0.9465
21;3.7858
21;1.8929
21;0.9464
21;27.4438
21;14.1956
21;1.8927
21;0.9464
21;1.8927
21;2.839
21;3.7853
21;0.9463
21;0.9463
21;1.8926
21;0.9463
21;1.8926
21;0.9463
21;1.8926
21;0.9463
21;0.9463
21;0.9463
21;0.9462
21;0.9462
21;0.9462
21;0.9462
21;0.9462
21;0.9462
21;0.9462
21;4.731
21;3.7846
21;3.7849
21;7.5697
21;34.0703
21;0.9462
21;0.9462
21;0.9462
21;0.9461
21;0.9461
21;1.8922
21;2.8383
21;0.9461
21;0.9461
21;1.8922
21;0.9461
21;0.9461
21;1.8921
21;0.9461
21;0.9461
21;2.8381
21;1.8922
21;0.9461
21;0.9461
21;1.8921
21;0.9461
21;2.838
21;0.946
21;0.946
21;0.946
21;1.8921
21;0.946
21;0.946
21;2.838
21;0.946
21;2.838
21;1.8919
21;54.8782
21;2.838
21;2.8379
21;0.946
21;0.946
21;0.946
21;2.8379
21;0.9459
21;0.9459
21;0.9459
21;0.9459
21;0.9459
21;0.9459
21;2.8377
21;1.8917
21;1.8918
21;0.9459
21;0.9459
21;0.9459
21;0.9459
21;1.8917
21;0.9458
21;0.9458
21;0.9458
21;0.9458
21;0.9458
21;0.9458
21;27.43
21;1.8916
21;17.9722
21;0.9458
21;0.9458
21;0.9458
21;2.8373
21;0.9458
21;2.8373
21;0.9458
21;0.9457
21;1.8915
21;2.8371
21;0.9457
21;0.9457
21;7.5656
21;0.9457
21;0.9457
21;0.9457
21;0.9457
21;2.837
21;3.7825
21;12.2941
21;0.9457
21;0.9457
21;0.9457
21;0.9457
21;1.8912
21;1.8912
21;0.9456
21;0.9456
21;2.8368
21;0.9456
21;0.9456
21;1.8911
21;0.9456
21;0.9456
21;7.5649
21;3.7822
21;0.9456
21;2.8365
21;0.9455
21;0.9455
21;49.1764
21;1.891
21;1.891
21;1.891
21;1.891
21;0.9455
21;0.9455
21;0.9455
21;0.9455
21;0.9455
21;0.9455
21;0.9455
21;18.9115
21;1.8909
21;0.9454
21;0.9454
21;0.9454
21;4.7271
21;3.7817
21;1.8908
21;0.9454
21;0.9454
21;0.9454
21;1.8907
21;0.9454
21;0.9454
21;0.9454
21;0.9454
21;0.9454
21;0.9454
21;0.9454
21;2.8362
21;0.9454
21;34.9889
21;0.9453
21;0.9453
21;0.9453
21;0.9453
21;5.6717
21;0.9453
21;2.836
21;0.9453
21;0.9453
21;7.5631
21;0.9453
21;0.9453
21;0.9453
21;0.9453
21;0.9453
21;2.8357
21;0.9453
21;0.9453
21;25.5266
21;0.9453
21;0.9453
21;0.9453
21;1.8906
21;0.9452
21;0.9452
21;15.1252
21;0.9452
21;0.9452
21;1.8904
21;0.9452
21;0.9452
21;3.7808
21;0.9452
21;0.9452
21;0.9452
21;0.9452
21;0.9452
21;0.9452
21;0.9452
21;4.7259
21;2.8354
21;0.9451
21;0.9451
21;0.9451
21;0.9451
21;1.8903
21;0.9451
21;0.9451
21;1.8902
21;0.9451
21;0.9451
21;0.9451
21;0.9451
21;0.9451
21;0.9451
21;0.9451
21;1.8902
21;12.2856
21;12.2867
21;6.6153
21;34.978
21;1.8901
21;0.945
21;0.945
21;0.945
21;0.945
21;0.945
21;0.945
21;0.945
21;7.5599
21;2.835
21;1.8901
21;0.945
21;4.7252
21;0.945
21;0.945
21;0.945
21;2.8349
21;1.89
21;6.6144
21;11.3396
21;0.945
21;0.9449
21;0.9449
21;0.9449
21;0.9449
21;0.9449
21;0.9449
21;0.9449
21;0.9449
21;2.8348
21;0.9449
21;0.9449
21;4.7247
21;0.9449
21;0.9449
21;9.4495
21;0.9449
21;0.9449
21;0.9449
21;2.8346
21;0.9449
21;0.9449
21;2.8346
21;0.9449
21;5.6691
21;0.9449
21;0.9449
21;2.8346
21;0.9449
21;0.9449
21;2.8345
21;0.9449
21;0.9449
21;28.3531
21;3.7793
21;0.9448
21;0.9448
21;0.9448
21;0.9448
21;2.8344
21;0.9448
21;0.9448
21;0.9448
21;0.9448
21;7.558
21;1.8896
21;0.9448
21;5.6686
21;0.9448
21;2.8342
21;0.9448
21;0.9448
21;0.9448
21;0.9448
21;0.9448
21;0.9448
21;2.8342
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;1.8894
21;0.9447
21;1.8894
21;1.8894
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;0.9447
21;1.8893
21;2.8339
21;2.8339
21;1.8893
21;1.8893
21;2.834
21;0.9447
21;0.9447
21;25.5047
21;0.9446
21;0.9446
21;1.8892
21;0.9446
21;1.8892
21;0.9446
21;0.9446
21;19.8377
21;1.8892
21;0.9446
21;0.9446
21;1.8892
21;0.9446
21;0.9446
21;0.9446
21;0.9446
21;0.9446
21;0.9446
21;1.8891
21;14.1704
21;0.9446
21;0.9446
21;0.9446
21;0.9446
21;0.9446
21;0.9445
21;0.9445
21;0.9445
21;0.9445
21;0.9445
21;4.7224
21;0.9445
21;9.4452
21;0.9445
21;0.9445
21;1.889
21;2.8336
21;0.9445
21;0.9445
21;1.8889
21;0.9445
21;0.9445
21;1.8889
21;0.9445
21;0.9445
21;1.8889
21;0.9445
21;0.9444
21;0.9444
21;0.9444
21;0.9444
21;0.9444
21;1.8888
21;1.8888
21;0.9444
21;0.9444
21;0.9444
21;1.8887
21;0.9444
21;4.7219
21;0.9444
21;1.8887
21;2.833
21;0.9444
21;0.9444
21;0.9444
21;0.9444
21;0.9443
21;0.9443
21;0.9443
21;0.9443
21;0.9443
21;0.9443
21;0.9443
21;0.9443
21;8.4993
21;24.552
21;2.8329
21;8.4985
21;4.7215
21;33.9981
21;0.9443
21;0.9443
21;0.9443
21;0.9443
21;1.8886
21;5.665
21;0.9443
21;2.8328
21;3.7773
21;2.8328
21;5.6656
21;6.6102
21;9.4422
21;1.8886
21;0.9443
21;2.8327
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;1.8884
21;3.7768
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;0.9442
21;2.8325
21;3.7765
21;3.7765
21;0.9442
21;3.7768
21;0.9442
21;6.6089
21;0.9442
21;0.9441
21;0.9441
21;4.7207
21;0.9441
21;0.9441
21;1.8882
21;0.9441
21;1.8882
21;4.7204
21;0.9441
21;2.8323
21;0.9441
21;0.9441
21;0.9441
21;0.9441
21;0.9441
21;0.9441
21;0.9441
21;0.9441
21;0.9441
21;1.8881
21;0.9441
21;2.8322
21;0.9441
21;0.9441
21;0.9441
21;0.944
21;1.888
21;0.944
21;0.944
21;0.944
21;0.944
21;0.944
21;1.888
21;0.944
21;0.944
21;0.944
21;0.944
21;0.944
21;0.944
21;0.944
21;2.832
21;0.944
21;0.944
21;0.944
21;0.944
21;1.8879
21;2.8319
21;0.944
21;1.888
21;3.7759
21;0.944
21;0.944
21;0.9439
21;1.8879
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;3.7758
21;4.7198
21;13.2153
21;12.2703
21;1.8878
21;2.8317
21;2.8317
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;0.9439
21;4.7192
21;0.9438
21;0.9438
21;1.8877
21;0.9438
21;1.8876
21;4.7189
21;1.8876
21;0.9438
21;0.9438
21;2.8315
21;0.9438
21;0.9438
21;2.8316
21;0.9438
21;2.8315
21;0.9438
21;2.8315
21;0.9438
21;7.5506
21;0.9438
21;0.9438
21;0.9438
21;0.9438
21;1.8876
21;0.9438
21;0.9438
21;0.9438
21;0.9438
21;5.6622
21;2.8312
21;1.8875
21;1.8875
21;3.775
21;14.1558
21;1.8875
21;0.9437
21;0.9437
21;0.9437
21;0.9437
21;1.8874
21;0.9437
21;0.9437
21;0.9437
21;1.8874
21;1.8873
21;0.9437
21;0.9437
21;0.9437
21;0.9437
21;0.9437
21;0.9436
21;0.9436
21;0.9436
21;0.9436
21;0.9436
21;0.9436
21;0.9436
21;12.2678
21;0.9436
21;0.9436
21;0.9436
21;0.9436
21;51.9034
21;17.9295
21;1.8871
21;7.5488
21;2.8306
21;7.5485
21;1.8871
21;0.9435
21;0.9435
21;0.9435
21;0.9435
21;0.9435
21;0.9435
21;0.9435
21;1.887
21;2.8304
21;0.9435
21;0.9435
21;0.9435
21;0.9435
21;0.9435
21;0.9435
21;0.9435
21;1.8869
21;0.9435
21;0.9435
21;0.9435
21;0.9435
21;1.8869
21;0.9434
21;5.6606
21;0.9434
21;0.9434
21;0.9434
21;0.9434
21;2.8302
21;2.8301
21;0.9434
21;0.9434
21;0.9434
21;0.9434
21;2.8301
21;1.8867
21;0.9434
21;0.9434
21;0.9434
21;11.3196
21;0.9433
21;0.9433
21;1.8866
21;2.8299
21;22.6413
21;1.8866
21;0.9433
21;0.9433
21;0.9433
21;0.9433
21;0.9433
21;0.9433
21;0.9433
21;0.9433
21;0.9433
21;1.8865
21;0.9433
21;1.8865
21;0.9433
21;0.9433
21;0.9433
21;0.9433
21;3.773
21;0.9433
21;1.8864
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;1.8864
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;0.9432
21;1.8863
21;3.7727
21;4.7159
21;6.6015
21;2.8295
21;0.9431
21;0.9431
21;0.9431
21;0.9431
21;0.9431
21;0.9431
21;2.8293
21;0.9431
21;0.9431
21;4.7154
21;0.9431
21;0.9431
21;0.9431
21;0.9431
21;1.8862
21;0.9431
21;0.9431
21;0.9431
21;1.8862
21;1.886
21;0.943
21;1.886
21;0.943
21;0.943
21;0.943
21;0.943
21;1.8861
21;0.943
21;0.943
21;0.943
21;0.943
21;1.886
21;0.943
21;0.943
21;1.886
21;4.7146
21;0.943
21;0.943
21;1.886
21;0.943
21;0.943
21;1.8858
21;0.9429
21;0.9429
21;1.8858
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9429
21;0.9428
21;8.4857
21;0.9428
21;0.9428
21;0.9428
21;3.7712
21;1.8857
21;10.3719
21;0.9428
21;0.9428
21;0.9428
21;1.8856
21;0.9428
21;0.9428
21;0.9428
21;0.9428
21;1.8854
21;0.9427
21;0.9427
21;0.9427
21;1.8855
21;0.9427
21;0.9427
21;0.9427
21;0.9427
21;1.8854
21;6.5987
21;0.9427
21;0.9427
21;0.9427
21;0.9427
21;0.9427
21;0.9427
21;0.9427
21;0.9427
21;0.9427
21;0.9427
21;0.9426
21;0.9426
21;0.9426
21;0.9426
21;0.9426
21;0.9426
21;0.9426
21;0.9426
21;1.8853
21;0.9426
21;0.9426
21;0.9426
21;3.7704
21;0.9426
21;0.9426
21;0.9426
21;0.9426
21;1.8852
21;2.8277
21;0.9426
21;0.9426
21;0.9426
21;0.9425
21;0.9425
21;0.9425
21;0.9425
21;0.9425
21;1.885
21;0.9425
21;1.8851
21;3.77
21;0.9425
21;0.9425
21;2.8276
21;0.9425
21;0.9425
21;1.8849
21;1.8849
21;0.9425
21;1.8848
21;0.9424
21;0.9424
21;1.8848
21;0.9424
21;2.8274
21;0.9424
21;0.9424
21;1.8849
21;0.9424
21;0.9424
21;0.9424
21;0.9424
21;0.9424
21;0.9424
21;0.9424
21;2.8272
21;0.9424
21;9.4243
